,BTCUSDT.csv,ETHUSDT.csv,LTCUSDT.csv,XRPUSDT.csv,cash_balance,crypto_balance,revenue,total_balance,transaction_cost
2019-09-07 00:50:00,0.0,0.0,227.03873811589102,0.0,85326.95670198323,15161.646931379202,6.243565298187778,100488.60363336244,0.0
2019-09-07 00:51:00,0.0,0.0,227.03873811589102,0.0,85326.95670198323,15160.511737688625,-1.1351936905784226,100487.46843967185,0.0
2019-09-07 00:52:00,0.0,0.0,227.03873811589102,0.0,85326.95670198322,15159.376543998045,-1.1351936905784226,100486.33324598127,0.0
2019-09-07 00:53:00,0.0,0.0,227.03873811589102,0.0,85326.95670198322,15149.159800782827,-10.21674321521871,100476.11650276605,0.0
2019-09-07 00:54:00,0.0,0.0,227.03873811589102,0.0,85326.95670198322,15145.1866228658,-3.9731779170277055,100472.14332484902,0.0
2019-09-07 00:55:00,0.0,0.0,227.03873811589102,0.0,85326.95670198322,15148.592203937538,3.4055810717384944,100475.54890592076,0.0
2019-09-07 00:56:00,0.0,0.0,227.03873811589102,0.0,85326.95670198322,15150.294994473408,1.7027905358708604,100477.25169645663,0.0
2019-09-07 00:57:00,0.0,0.0,227.03873811589102,0.0,85326.95670198322,15142.34863863935,-7.946355834058638,100469.30534062257,0.0
2019-09-07 00:58:00,0.0,0.0,227.03873811589102,0.0,85326.95670198322,15141.781041794062,-0.5675968452892113,100468.73774377728,0.0
2019-09-07 00:59:00,0.0,0.0,227.03873811589102,0.0,85326.95670198322,15155.970962926303,14.189921132243189,100482.92766490953,0.0
2019-09-07 01:00:00,0.0,0.0,226.24960561589103,0.0,85379.61087459553,15103.858046902847,0.5412565888580627,100483.46892149838,0.026340256434375004
2019-09-07 01:01:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15115.73615119768,11.878104294833122,100495.34702579322,0.0
2019-09-07 01:02:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15119.695519295961,3.9593680982809225,100499.3063938915,0.0
2019-09-07 01:03:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15128.179879506552,8.484360210591412,100507.7907541021,0.0
2019-09-07 01:04:00,0.0,0.0,226.24960561589103,0.0,85379.61087459556,15134.401743660994,6.22186415444099,100514.01261825654,0.0
2019-09-07 01:05:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15145.714223941784,11.312480280790693,100525.32509853733,0.0
2019-09-07 01:06:00,0.0,0.0,226.24960561589103,0.0,85379.61087459556,15149.107968026023,3.393744084238494,100528.71884262157,0.0
2019-09-07 01:07:00,0.0,0.0,226.24960561589103,0.0,85379.61087459556,15142.886103871588,-6.221864154434559,100522.49697846714,0.0
2019-09-07 01:08:00,0.0,0.0,226.24960561589103,0.0,85379.61087459556,15143.451727885627,0.5656240140392131,100523.06260248118,0.0
2019-09-07 01:09:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15141.189231829467,-2.2624960561600678,100520.80010642501,0.0
2019-09-07 01:10:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15145.714223941784,4.52499211231692,100525.32509853733,0.0
2019-09-07 01:11:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15149.673592040064,3.9593680982809225,100529.28446663561,0.0
2019-09-07 01:12:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15151.37046408218,1.696872042114424,100530.98133867772,0.0
2019-09-07 01:13:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15152.501712110261,1.1312480280816415,100532.1125867058,0.0
2019-09-07 01:14:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15147.411095983905,-5.090616126356133,100527.02197057944,0.0
2019-09-07 01:15:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15150.239216054104,2.828120070199281,100529.85009064965,0.0
2019-09-07 01:16:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15155.8954561945,5.656240140395346,100535.50633079004,0.0
2019-09-07 01:17:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15151.936088096221,-3.9593680982777073,100531.54696269176,0.0
2019-09-07 01:18:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15155.32983218046,3.393744084238494,100534.940706776,0.0
2019-09-07 01:19:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15150.80484006814,-4.5249921123201355,100530.41571466369,0.0
2019-09-07 01:20:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15151.370464082183,0.5656240140424283,100530.98133867772,0.0
2019-09-07 01:21:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15145.148599927745,-6.221864154437775,100524.7594745233,0.0
2019-09-07 01:22:00,0.0,0.0,226.24960561589103,0.0,85379.61087459556,15144.017351899667,-1.1312480280784263,100523.62822649522,0.0
2019-09-07 01:23:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15146.279847955824,2.2624960561568526,100525.89072255137,0.0
2019-09-07 01:24:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15141.754855843506,-4.52499211231692,100521.36573043905,0.0
2019-09-07 01:25:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15138.926735773308,-2.828120070199281,100518.53761036885,0.0
2019-09-07 01:26:00,0.0,0.0,226.24960561589103,0.0,85379.61087459554,15137.229863731189,-1.6968720421176393,100516.84073832673,0.0
2019-09-07 01:27:00,0.0,0.0,226.24960561589103,0.0,85379.61087459556,15139.49235978735,2.2624960561600678,100519.1032343829,0.0
2019-09-07 01:28:00,0.0,0.0,226.24960561589103,0.0,85379.61087459556,15135.532991689068,-3.9593680982809225,100515.14386628462,0.0
2019-09-07 01:29:00,0.0,0.0,226.24960561589103,0.0,85379.61087459556,15139.492359787346,3.9593680982777073,100519.1032343829,0.0
2019-09-07 01:30:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14823.81916430148,-1.8538602038395144,100517.24937417905,0.15698816172187505
2019-09-07 01:31:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14823.81916430148,0.0,100517.24937417905,0.0
2019-09-07 01:32:00,0.0,0.0,221.55691311589104,0.0,85693.43020987757,14821.603595170322,-2.2155691311568955,100515.03380504789,0.0
2019-09-07 01:33:00,0.0,0.0,221.55691311589104,0.0,85693.43020987757,14821.60359517032,-3.1485131034385608e-12,100515.03380504789,0.0
2019-09-07 01:34:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14821.04970288753,-0.5538922827892239,100514.4799127651,0.0
2019-09-07 01:35:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14821.603595170322,0.5538922827923723,100515.0338050479,0.0
2019-09-07 01:36:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14821.04970288753,-0.5538922827923723,100514.4799127651,0.0
2019-09-07 01:37:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14821.049702887532,3.1485131034385608e-12,100514.4799127651,0.0
2019-09-07 01:38:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14824.926948867062,3.877245979527715,100518.35715874463,0.0
2019-09-07 01:39:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14823.26527201869,-1.66167684837082,100516.69548189627,0.0
2019-09-07 01:40:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14821.603595170322,-1.6616768483676714,100515.0338050479,0.0
2019-09-07 01:41:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14823.26527201869,1.6616768483676714,100516.69548189627,0.0
2019-09-07 01:42:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14824.373056584269,1.1077845655784477,100517.80326646185,0.0
2019-09-07 01:43:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14821.04970288753,-3.3233536967384913,100514.4799127651,0.0
2019-09-07 01:44:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14827.696410281007,6.646707393476983,100521.12662015858,0.0
2019-09-07 01:45:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14830.465871694956,2.7694614139492675,100523.89608157253,0.0
2019-09-07 01:46:00,0.0,0.0,221.55691311589104,0.0,85693.43020987757,14832.127548543323,1.6616768483676714,100525.5577584209,0.0
2019-09-07 01:47:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14834.343117674483,2.2155691311600436,100527.77332755206,0.0
2019-09-07 01:48:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14839.32814821959,4.985030545106163,100532.75835809717,0.0
2019-09-07 01:49:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14842.097609633542,2.769461413952416,100535.52781951112,0.0
2019-09-07 01:50:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14855.391024420496,13.293414786953965,100548.82123429807,0.0
2019-09-07 01:51:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14862.037731813973,6.646707393476983,100555.46794169155,0.0
2019-09-07 01:52:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14871.453900621396,9.416168807423102,100564.88411049897,0.0
2019-09-07 01:53:00,0.0,0.0,221.55691311589104,0.0,85693.43020987757,14884.747315408351,13.293414786953965,100578.17752528592,0.0
2019-09-07 01:54:00,0.0,0.0,221.55691311589104,0.0,85693.43020987757,14882.53174627719,-2.2155691311600436,100575.96195615476,0.0
2019-09-07 01:55:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14888.624561387878,6.092815110687759,100582.05477126545,0.0
2019-09-07 01:56:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14894.717376498565,6.092815110687759,100588.14758637614,0.0
2019-09-07 01:57:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14899.148514760884,4.4311382623169395,100592.57872463846,0.0
2019-09-07 01:58:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14897.486837912513,-1.66167684837082,100590.91704779009,0.0
2019-09-07 01:59:00,0.0,0.0,221.55691311589104,0.0,85693.43020987758,14893.055699650195,-4.4311382623169395,100586.48590952778,0.0
2019-09-07 02:00:00,0.0,0.0,201.26761561589103,0.0,87057.00044759564,13533.234474012515,3.749012080370087,100590.23492160815,0.6821261819500001
2019-09-07 02:01:00,0.0,0.0,201.26761561589103,0.0,87057.00044759564,13536.25348824675,3.0190142342356197,100593.25393584238,0.0
2019-09-07 02:02:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13538.26616440291,2.01267615615994,100595.26661199854,0.0
2019-09-07 02:03:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13535.750319207711,-2.51584519519921,100592.75076680334,0.0
2019-09-07 02:04:00,0.0,0.0,201.26761561589103,0.0,87057.00044759564,13536.25348824675,0.5031690390392699,100593.25393584238,0.0
2019-09-07 02:05:00,0.0,0.0,201.26761561589103,0.0,87057.00044759564,13538.76933344195,2.51584519519921,100595.76978103758,0.0
2019-09-07 02:06:00,0.0,0.0,201.26761561589103,0.0,87057.00044759564,13548.329545183704,9.56021174175471,100605.32999277934,0.0
2019-09-07 02:07:00,0.0,0.0,201.26761561589103,0.0,87057.00044759564,13547.826376144665,-0.5031690390392699,100604.8268237403,0.0
2019-09-07 02:08:00,0.0,0.0,201.26761561589103,0.0,87057.00044759564,13552.858066535064,5.03169039039842,100609.8585141307,0.0
2019-09-07 02:09:00,0.0,0.0,201.26761561589103,0.0,87057.00044759564,13573.487997135691,20.62993060062723,100630.48844473132,0.0
2019-09-07 02:10:00,0.0,0.0,201.26761561589103,0.0,87057.00044759564,13582.041870799367,8.55387366367617,100639.042318395,0.0
2019-09-07 02:11:00,0.0,0.0,201.26761561589103,0.0,87057.00044759564,13580.532363682249,-1.5095071171178098,100637.53281127788,0.0
2019-09-07 02:12:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13583.551377916487,3.01901423423848,100640.55182551211,0.0
2019-09-07 02:13:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13588.079899267841,4.5285213513534295,100645.08034686347,0.0
2019-09-07 02:14:00,0.0,0.0,201.26761561589103,0.0,87057.00044759564,13588.583068306883,0.5031690390421302,100645.58351590252,0.0
2019-09-07 02:15:00,0.0,0.0,201.26761561589103,0.0,87057.00044759564,13600.155956204797,11.572887897914649,100657.15640380043,0.0
2019-09-07 02:16:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13606.697153712314,6.541197507516229,100663.69760130794,0.0
2019-09-07 02:17:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13610.722506024631,4.02535231231702,100667.72295362025,0.0
2019-09-07 02:18:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13617.263703532148,6.541197507516229,100674.26415112776,0.0
2019-09-07 02:19:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13625.31440815678,8.05070462463404,100682.3148557524,0.0
2019-09-07 02:20:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13655.001381460126,29.68697330334553,100712.00182905575,0.0
2019-09-07 02:21:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13674.121804943636,19.12042348350942,100731.12225253925,0.0
2019-09-07 02:22:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13665.064762240923,-9.057042702712579,100722.06520983654,0.0
2019-09-07 02:23:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13652.48553626493,-12.57922597599319,100709.48598386055,0.0
2019-09-07 02:24:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13641.918986445095,-10.56654981983611,100698.91943404071,0.0
2019-09-07 02:25:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13624.308070078703,-17.61091636639161,100681.30851767432,0.0
2019-09-07 02:26:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13611.22567506367,-13.082395015032459,100668.22612265928,0.0
2019-09-07 02:27:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13619.779548727347,8.55387366367617,100676.77999632296,0.0
2019-09-07 02:28:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13621.289055844467,1.50950711712067,100678.28950344009,0.0
2019-09-07 02:29:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13629.84292950814,8.55387366367331,100686.84337710375,0.0
2019-09-07 02:30:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13646.44750779645,16.604578288310208,100703.44795539207,0.0
2019-09-07 02:31:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13632.35877470334,-14.088733093111,100689.35922229895,0.0
2019-09-07 02:32:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13613.741520258869,-18.61725444447015,100670.74196785448,0.0
2019-09-07 02:33:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13608.206660829435,-5.53485942943483,100665.20710842505,0.0
2019-09-07 02:34:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13594.62109677536,-13.58556405407459,100651.62154437098,0.0
2019-09-07 02:35:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13591.602082541121,-3.01901423423848,100648.60253013675,0.0
2019-09-07 02:36:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13585.564054072645,-6.03802846847696,100642.56450166827,0.0
2019-09-07 02:37:00,0.0,0.0,201.26761561589103,0.0,87057.00044759562,13573.487997135691,-12.07605693695392,100630.48844473131,0.0
2019-09-07 02:38:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13549.839052300822,-23.64894483486857,100606.83949989644,0.0
2019-09-07 02:39:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13546.316869027547,-3.5221832732748894,100603.31731662316,0.0
2019-09-07 02:40:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13552.85806653506,6.5411975075133695,100609.85851413067,0.0
2019-09-07 02:41:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13550.342221339864,-2.51584519519635,100607.34266893547,0.0
2019-09-07 02:42:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13564.430954432975,14.088733093111,100621.43140202858,0.0
2019-09-07 02:43:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13566.443630589136,2.01267615615994,100623.44407818474,0.0
2019-09-07 02:44:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13559.90243308162,-6.541197507516229,100616.90288067723,0.0
2019-09-07 02:45:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13565.437292511057,5.53485942943769,100622.43774010666,0.0
2019-09-07 02:46:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13567.449968667213,2.0126761561570796,100624.45041626281,0.0
2019-09-07 02:47:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13555.8770807693,-11.572887897914649,100612.8775283649,0.0
2019-09-07 02:48:00,0.0,0.0,201.26761561589103,0.0,87057.0004475956,13560.405602120658,4.52852135135915,100617.40604971626,0.0
2019-09-07 02:49:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13572.481659057612,12.07605693695392,100629.48210665322,0.0
2019-09-07 02:50:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13577.010180408972,4.52852135135915,100634.01062800457,0.0
2019-09-07 02:51:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13581.538701760328,4.528521351356289,100638.53914935593,0.0
2019-09-07 02:52:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13579.526025604167,-2.01267615615994,100636.52647319977,0.0
2019-09-07 02:53:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13582.041870799367,2.51584519519921,100639.04231839498,0.0
2019-09-07 02:54:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13575.500673291848,-6.54119750751909,100632.50112088745,0.0
2019-09-07 02:55:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13564.430954432975,-11.06971885887252,100621.43140202858,0.0
2019-09-07 02:56:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13562.418278276818,-2.0126761561570796,100619.41872587243,0.0
2019-09-07 02:57:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13557.889756925462,-4.528521351356289,100614.89020452107,0.0
2019-09-07 02:58:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13549.839052300826,-8.0507046246369,100606.83949989644,0.0
2019-09-07 02:59:00,0.0,0.0,201.26761561589103,0.0,87057.00044759561,13542.79468575427,-7.0443665465555,100599.79513334988,0.0
2019-09-07 03:00:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14178.998033265227,-0.8215222973171301,100598.97361105256,0.318353258275
2019-09-07 03:01:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14175.31025046695,-3.6877827982777336,100595.28582825427,0.0
2019-09-07 03:02:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14179.52485937927,4.214608912319977,100599.5004371666,0.0
2019-09-07 03:03:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14180.578511607348,1.0536522280784968,100600.55408939467,0.0
2019-09-07 03:04:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14189.007729431985,8.42921782463696,100608.98330721931,0.0
2019-09-07 03:05:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14203.758860625096,14.751131193110934,100623.73443841243,0.0
2019-09-07 03:06:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14213.76855679185,10.009696166754704,100633.74413457919,0.0
2019-09-07 03:07:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14214.822209019929,1.0536522280784968,100634.79778680726,0.0
2019-09-07 03:08:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14220.617296274364,5.795087254434727,100640.5928740617,0.0
2019-09-07 03:09:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14215.349035133968,-5.268261140395479,100635.3246129213,0.0
2019-09-07 03:10:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14211.134426221652,-4.214608912316982,100631.11000400898,0.0
2019-09-07 03:11:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14236.948905809599,25.81447958794713,100656.92448359693,0.0
2019-09-07 03:12:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14250.64638477463,13.697478965032438,100670.62196256196,0.0
2019-09-07 03:13:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14223.778252958606,-26.868131816025628,100643.75383074593,0.0
2019-09-07 03:14:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14213.241730677812,-10.536522280793953,100633.21730846514,0.0
2019-09-07 03:15:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14224.831905186684,11.59017450887245,100644.80748297402,0.0
2019-09-07 03:16:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14233.787949125357,8.956043938673213,100653.76352691269,0.0
2019-09-07 03:17:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14231.6806446692,-2.1073044561569936,100651.65622245653,0.0
2019-09-07 03:18:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14220.090470160325,-11.590174508875444,100640.06604794765,0.0
2019-09-07 03:19:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14209.553947879533,-10.536522280790958,100629.52952566686,0.0
2019-09-07 03:20:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14216.929513476085,7.375565596552472,100636.90509126341,0.0
2019-09-07 03:21:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14230.100166327082,13.170652850996184,100650.07574411441,0.0
2019-09-07 03:22:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14240.63668860788,10.536522280796946,100660.61226639521,0.0
2019-09-07 03:23:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14242.743993064034,2.107304456153999,100662.71957085136,0.0
2019-09-07 03:24:00,0.0,0.0,210.73044561589103,0.0,86419.97557778732,14225.358731300723,-17.385261763310172,100645.33430908805,0.0
2019-09-07 03:25:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14235.89525358152,10.536522280796946,100655.87083136885,0.0
2019-09-07 03:26:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14244.324471406153,8.429217824633964,100664.3000491935,0.0
2019-09-07 03:27:00,0.0,0.0,210.73044561589103,0.0,86419.97557778735,14255.914645915029,11.590174508875444,100675.89022370237,0.0
2019-09-07 03:28:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14266.451168195821,10.536522280790958,100686.42674598316,0.0
2019-09-07 03:29:00,0.0,0.0,210.73044561589103,0.0,86419.97557778734,14256.441472029068,-10.00969616675171,100676.4170498164,0.0
2019-09-07 03:30:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11828.434665870467,-19.117135236490046,100657.29991457991,1.2050473591406252
2019-09-07 03:31:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11822.30753058641,-6.127135284058077,100651.17277929586,0.0
2019-09-07 03:32:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11815.305090261776,-7.0024403246342475,100644.17033897122,0.0
2019-09-07 03:33:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11817.055700342933,1.750610081157318,100645.92094905238,0.0
2019-09-07 03:34:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11820.119267984963,3.0635676420302818,100648.98451669441,0.0
2019-09-07 03:35:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11827.997013350176,7.877745365212906,100656.86226205963,0.0
2019-09-07 03:36:00,0.0,0.0,175.061008115891,0.0,88828.86524870947,11824.933445708148,-3.0635676420277944,100653.79869441761,0.0
2019-09-07 03:37:00,0.0,0.0,175.061008115891,0.0,88828.86524870947,11828.434665870465,3.5012201623171237,100657.29991457993,0.0
2019-09-07 03:38:00,0.0,0.0,175.061008115891,0.0,88828.86524870947,11831.060580992204,2.6259151217384646,100659.92582970166,0.0
2019-09-07 03:39:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11817.931005383514,-13.129575608689835,100646.79625409297,0.0
2019-09-07 03:40:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11803.050819693664,-14.880185689849641,100631.91606840312,0.0
2019-09-07 03:41:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11798.236641970474,-4.814177723190087,100627.10189067993,0.0
2019-09-07 03:42:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11792.984811727,-5.2518302434744415,100621.85006043645,0.0
2019-09-07 03:43:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11785.107066361781,-7.877745365217882,100613.97231507124,0.0
2019-09-07 03:44:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11785.107066361785,2.487766552631726e-12,100613.97231507124,0.0
2019-09-07 03:45:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11778.10462603715,-7.0024403246342475,100606.9698747466,0.0
2019-09-07 03:46:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11777.229320996568,-0.8753050405811468,100606.09456970602,0.0
2019-09-07 03:47:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11774.60340587483,-2.6259151217384646,100603.46865458429,0.0
2019-09-07 03:48:00,0.0,0.0,175.061008115891,0.0,88828.86524870947,11775.041058395122,0.4376525202918173,100603.90630710458,0.0
2019-09-07 03:49:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11785.107066361785,10.066007966662042,100613.97231507124,0.0
2019-09-07 03:50:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11789.92124408497,4.814177723185112,100618.78649279442,0.0
2019-09-07 03:51:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11799.111947011055,9.190702926085871,100627.97719572051,0.0
2019-09-07 03:52:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11801.737862132793,2.6259151217384646,100630.60311084225,0.0
2019-09-07 03:53:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11796.486031889317,-5.251830243476929,100625.35128059877,0.0
2019-09-07 03:54:00,0.0,0.0,175.061008115891,0.0,88828.86524870945,11793.860116767575,-2.6259151217409524,100622.72536547703,0.0
2019-09-07 03:55:00,0.0,0.0,175.061008115891,0.0,88828.86524870947,11792.547159206708,-1.3129575608679884,100621.41240791617,0.0
2019-09-07 03:56:00,0.0,0.0,175.061008115891,0.0,88828.86524870947,11785.982371402362,-6.564787804344918,100614.84762011183,0.0
2019-09-07 03:57:00,0.0,0.0,175.061008115891,0.0,88828.86524870947,11779.855236118306,-6.127135284055589,100608.72048482778,0.0
2019-09-07 03:58:00,0.0,0.0,175.061008115891,0.0,88828.86524870947,11776.35401595599,-3.5012201623171237,100605.21926466546,0.0
2019-09-07 03:59:00,0.0,0.0,175.061008115891,0.0,88828.86524870948,11784.669413841495,8.315397885504723,100613.53466255097,0.0
2019-09-07 04:00:00,0.0,0.0,175.061008115891,0.0,88828.86524870948,11794.297769287869,9.628355446372712,100623.16301799734,0.0
2019-09-07 04:01:00,0.0,0.0,175.061008115891,0.0,88828.86524870948,11805.239082295111,10.941313007243188,100634.1043310046,0.0
2019-09-07 04:02:00,0.0,0.0,175.061008115891,0.0,88828.86524870948,11814.867437741486,9.628355446375199,100643.73268645097,0.0
2019-09-07 04:03:00,0.0,0.0,175.061008115891,0.0,88828.86524870948,11818.3686579038,3.501220162314636,100647.23390661328,0.0
2019-09-07 04:04:00,0.0,0.0,175.061008115891,0.0,88828.8652487095,11811.803870099457,-6.564787804344918,100640.66911880895,0.0
2019-09-07 04:05:00,0.0,0.0,175.061008115891,0.0,88828.86524870948,11815.742742782062,3.938872682606453,100644.60799149155,0.0
2019-09-07 04:06:00,0.0,0.0,175.061008115891,0.0,88828.86524870948,11810.490912538588,-5.2518302434744415,100639.35616124807,0.0
2019-09-07 04:07:00,0.0,0.0,175.061008115891,0.0,88828.86524870948,11820.119267984963,9.628355446375199,100648.98451669444,0.0
2019-09-07 04:08:00,0.0,0.0,175.061008115891,0.0,88828.86524870948,11818.368657903804,-1.7506100811598058,100647.23390661328,0.0
